2022-12-15 00:00:00,6,7.434,0.0,-3.437,-3.997,-0.941,1.0,0.989,0.881,7.899,0.0,3.476,4.538,434.17,436.21,432.82,433.48,250.67,251.06,250.92,250.04,10.9,0.0,14.04,18.66,50.11,68747.896,73719.824
2022-12-15 00:01:00,6,7.439,0.0,-3.437,-4.002,-0.942,1.0,0.988,0.884,7.897,0.0,3.479,4.526,435.24,437.38,433.96,434.39,251.29,251.63,251.63,250.63,10.89,0.0,14.01,18.67,50.11,68748.016,73719.952
2022-12-15 00:02:00,6,7.373,0.0,-3.359,-4.014,-0.939,1.0,0.987,0.882,7.849,0.0,3.404,4.548,434.94,436.94,433.78,434.11,251.12,251.31,251.46,250.59,10.8,0.0,13.74,18.66,50.12,68748.144,73720.088
2022-12-15 00:03:00,6,7.367,0.0,-3.381,-3.986,-0.94,1.0,0.986,0.885,7.833,0.0,3.428,4.504,435.32,437.57,434.05,434.34,251.34,251.58,251.78,250.65,10.78,0.0,13.77,18.58,50.12,68748.264,73720.224
2022-12-15 00:04:00,6,8.135,0.0,-3.393,-4.742,-0.952,1.0,0.987,0.916,8.546,0.0,3.437,5.175,434.95,437.33,433.86,433.67,251.13,251.12,251.78,250.48,11.68,0.0,13.86,21.2,50.12,68748.392,73720.352
2022-12-15 00:05:00,6,7.691,0.0,-2.965,-4.727,-0.929,1.0,0.949,0.916,8.275,0.0,3.124,5.159,435.06,437.28,434.03,433.88,251.19,251.07,251.86,250.64,11.23,0.0,12.6,21.09,50.12,68748.528,73720.496
2022-12-15 00:06:00,6,7.728,0.0,-2.96,-4.769,-0.928,1.0,0.948,0.914,8.331,0.0,3.121,5.219,436.54,438.66,435.47,435.49,252.07,252.06,252.63,251.53,11.25,0.0,12.56,21.2,50.16,68748.656,73720.632
2022-12-15 00:07:00,6,7.607,0.0,-2.821,-4.786,-0.919,1.0,0.931,0.912,8.278,0.0,3.031,5.249,437.08,439.35,435.94,435.96,252.35,252.29,253.01,251.77,11.16,0.0,12.2,21.29,50.15,68748.776,73720.768
2022-12-15 00:08:00,6,7.711,0.0,-2.851,-4.86,-0.921,1.0,0.929,0.917,8.37,0.0,3.07,5.302,437.16,439.32,436.03,436.13,252.37,252.22,253.08,251.81,11.27,0.0,12.3,21.51,50.17,68748.904,73720.912
2022-12-15 00:09:00,6,7.574,0.0,-2.854,-4.72,-0.924,1.0,0.946,0.91,8.193,0.0,3.016,5.186,437.42,439.52,436.14,436.61,252.59,252.83,253.02,251.93,11.07,0.0,12.09,21.11,50.19,68749.032,73721.048
2022-12-15 00:10:00,6,7.662,0.0,-2.906,-4.755,-0.926,1.0,0.943,0.915,8.273,0.0,3.082,5.197,437.3,439.42,436.15,436.33,252.49,252.67,253.02,251.79,11.13,0.0,12.32,21.06,50.16,68749.168,73721.184
2022-12-15 00:11:00,6,6.69,0.0,-2.759,-3.931,-0.898,1.0,0.924,0.878,7.452,0.0,2.985,4.478,436.73,438.8,435.55,435.83,252.15,252.31,252.67,251.46,10.11,0.0,12.02,18.31,50.13,68749.288,73721.32
2022-12-15 00:12:00,6,6.733,0.0,-2.846,-3.887,-0.899,1.0,0.929,0.875,7.491,0.0,3.063,4.443,436.92,439.26,435.57,435.95,252.17,252.53,252.55,251.44,10.18,0.0,12.26,18.26,50.16,68749.4,73721.44
2022-12-15 00:13:00,6,6.888,0.0,-2.983,-3.905,-0.911,1.0,0.95,0.878,7.56,0.0,3.141,4.45,436.26,438.59,434.92,435.27,251.9,252.14,252.44,251.12,10.35,0.0,12.59,18.47,50.16,68749.512,73721.568
2022-12-15 00:14:00,6,7.769,0.0,-2.909,-4.86,-0.932,1.0,0.944,0.925,8.334,0.0,3.081,5.257,436.13,438.39,434.73,435.27,251.8,252.09,252.33,250.98,11.24,0.0,12.39,21.35,50.13,68749.64,73721.704
2022-12-15 00:15:00,6,7.675,0.0,-2.826,-4.849,-0.925,1.0,0.93,0.922,8.296,0.0,3.037,5.259,436.14,438.5,434.64,435.27,251.81,252.17,252.36,250.89,11.24,0.0,12.29,21.44,50.14,68749.76,73721.84
2022-12-15 00:16:00,6,7.707,0.0,-2.855,-4.852,-0.926,1.0,0.929,0.925,8.321,0.0,3.073,5.248,436.93,439.34,435.58,435.86,252.26,252.46,252.89,251.44,11.22,0.0,12.32,21.34,50.14,68749.896,73721.976
2022-12-15 00:17:00,6,8.576,0.0,-2.973,-5.603,-0.941,1.0,0.948,0.937,9.114,0.0,3.136,5.979,436.35,438.57,435.16,435.31,251.93,252.05,252.54,251.19,12.29,0.0,12.62,24.24,50.13,68750.032,73722.128
2022-12-15 00:18:00,6,8.549,0.0,-2.991,-5.558,-0.943,1.0,0.949,0.939,9.069,0.0,3.151,5.92,436.95,439.43,435.54,435.87,252.28,252.48,252.92,251.42,12.21,0.0,12.62,24.02,50.13,68750.176,73722.28
