2022-11-10 00:00:00,6,8.07,0.0,-2.69,-5.38,-0.92,1.0,0.885,0.936,8.771,0.0,3.038,5.748,428.67,431.26,427.56,427.17,247.49,247.44,248.48,246.56,12.07,0.0,12.44,23.75,50.03,60876.68,65253.208
2022-11-10 00:01:00,6,8.178,0.0,-2.698,-5.48,-0.929,1.0,0.897,0.944,8.801,0.0,3.009,5.807,428.61,430.97,427.5,427.37,247.46,247.45,248.3,246.65,12.23,0.0,12.48,24.22,50.03,60876.82,65253.352
2022-11-10 00:02:00,6,8.133,0.0,-2.692,-5.442,-0.923,1.0,0.896,0.935,8.813,0.0,3.005,5.818,427.75,429.95,426.95,426.34,246.96,246.72,247.9,246.27,12.18,0.0,12.47,24.08,50.0,60876.956,65253.504
2022-11-10 00:03:00,6,8.238,0.0,-2.742,-5.495,-0.935,1.0,0.904,0.948,8.814,0.0,3.033,5.794,428.16,430.55,426.88,427.05,247.2,247.22,247.99,246.4,12.31,0.0,12.63,24.31,50.0,60877.092,65253.648
2022-11-10 00:04:00,6,8.362,0.0,-2.89,-5.472,-0.932,1.0,0.905,0.946,8.968,0.0,3.193,5.787,427.76,430.05,426.83,426.4,246.97,246.71,247.94,246.27,12.4,0.0,13.13,24.08,49.96,60877.228,65253.8
2022-11-10 00:05:00,6,7.583,0.0,-2.8,-4.783,-0.919,1.0,0.902,0.928,8.254,0.0,3.105,5.153,426.48,428.63,425.56,425.25,246.23,246.03,247.05,245.63,11.48,0.0,12.89,21.54,49.93,60877.36,65253.94
2022-11-10 00:06:00,6,7.549,0.0,-2.768,-4.781,-0.918,1.0,0.899,0.929,8.222,0.0,3.08,5.148,426.54,428.76,425.56,425.3,246.27,246.09,247.09,245.62,11.44,0.0,12.75,21.56,49.94,60877.484,65254.076
2022-11-10 00:07:00,6,7.607,0.0,-2.789,-4.818,-0.92,1.0,0.901,0.93,8.271,0.0,3.095,5.181,426.65,429.0,425.81,425.16,246.33,245.97,247.29,245.74,11.51,0.0,12.8,21.73,49.95,60877.612,65254.212
2022-11-10 00:08:00,6,7.637,0.0,-2.781,-4.856,-0.922,1.0,0.906,0.931,8.28,0.0,3.07,5.215,426.78,428.99,426.01,425.34,246.41,245.98,247.34,245.91,11.55,0.0,12.81,21.85,49.99,60877.736,65254.348
2022-11-10 00:09:00,6,7.504,0.0,-2.713,-4.791,-0.919,1.0,0.898,0.931,8.161,0.0,3.022,5.146,426.5,428.82,425.65,425.04,246.25,245.95,247.14,245.64,11.37,0.0,12.52,21.6,49.98,60877.86,65254.488
2022-11-10 00:10:00,6,7.473,0.0,-2.727,-4.746,-0.918,1.0,0.902,0.926,8.144,0.0,3.022,5.125,427.49,429.84,426.6,426.02,246.82,246.54,247.72,246.19,11.33,0.0,12.58,21.41,50.0,60877.984,65254.624
2022-11-10 00:11:00,6,7.466,0.0,-2.745,-4.721,-0.913,1.0,0.89,0.925,8.182,0.0,3.083,5.105,427.79,430.14,427.03,426.2,246.99,246.61,247.96,246.41,11.32,0.0,12.64,21.32,50.04,60878.116,65254.76
2022-11-10 00:12:00,6,7.403,0.0,-2.686,-4.717,-0.913,1.0,0.892,0.925,8.105,0.0,3.01,5.101,427.66,430.0,426.62,426.37,246.92,246.81,247.76,246.17,11.24,0.0,12.43,21.3,50.06,60878.24,65254.896
2022-11-10 00:13:00,6,7.495,0.0,-2.702,-4.793,-0.916,1.0,0.894,0.927,8.186,0.0,3.024,5.168,427.75,430.15,426.61,426.48,246.96,246.93,247.79,246.18,11.36,0.0,12.49,21.6,50.07,60878.364,65255.032
2022-11-10 00:14:00,6,7.607,0.0,-2.814,-4.793,-0.915,1.0,0.897,0.925,8.312,0.0,3.137,5.18,428.54,430.86,427.46,427.29,247.42,247.42,248.2,246.65,11.47,0.0,12.87,21.55,50.06,60878.488,65255.168
2022-11-10 00:15:00,6,7.514,0.0,-2.673,-4.841,-0.912,1.0,0.885,0.925,8.243,0.0,3.02,5.232,429.04,431.46,427.95,427.71,247.71,247.73,248.52,246.89,11.36,0.0,12.4,21.68,50.04,60878.616,65255.312
2022-11-10 00:16:00,6,7.625,0.0,-2.833,-4.792,-0.917,1.0,0.895,0.93,8.314,0.0,3.166,5.156,428.61,431.19,427.37,427.26,247.46,247.54,248.31,246.53,11.45,0.0,12.91,21.45,50.02,60878.74,65255.448
2022-11-10 00:17:00,6,7.425,0.0,-2.69,-4.735,-0.913,1.0,0.893,0.924,8.131,0.0,3.011,5.126,427.22,429.56,426.09,426.03,246.66,246.59,247.44,245.96,11.28,0.0,12.48,21.35,49.97,60878.868,65255.584
2022-11-10 00:18:00,6,7.483,0.0,-2.754,-4.728,-0.914,1.0,0.893,0.925,8.186,0.0,3.083,5.109,427.06,429.38,425.98,425.81,246.57,246.46,247.39,245.84,11.34,0.0,12.67,21.35,49.96,60878.988,65255.72
2022-11-10 00:19:00,6,7.52,0.0,-2.757,-4.764,-0.913,1.0,0.888,0.927,8.233,0.0,3.103,5.139,427.53,429.79,426.71,426.09,246.84,246.5,247.73,246.29,11.33,0.0,12.64,21.34,49.98,60879.116,65255.856
2022-11-10 00:20:00,6,7.521,0.0,-2.76,-4.761,-0.916,1.0,0.893,0.928,8.21,0.0,3.089,5.128,427.87,430.17,426.95,426.48,247.04,246.76,247.9,246.44,11.39,0.0,12.69,21.47,50.0,60879.24,65255.992
2022-11-10 00:21:00,6,7.522,0.0,-2.72,-4.802,-0.91,1.0,0.885,0.924,8.261,0.0,3.074,5.195,427.98,430.32,427.04,426.58,247.1,246.89,247.95,246.46,11.4,0.0,12.59,21.61,49.98,60879.368,65256.128
2022-11-10 00:22:00,6,7.501,0.0,-2.754,-4.748,-0.913,1.0,0.888,0.927,8.212,0.0,3.101,5.12,428.17,430.4,427.28,426.83,247.21,246.97,248.04,246.61,11.32,0.0,12.65,21.31,50.0,60879.488,65256.264
