2022-12-02 00:00:00,6,7.796,0.0,-2.785,-5.011,-0.907,1.0,0.875,0.923,8.597,0.0,3.181,5.428,441.5,444.36,440.26,439.87,254.9,254.96,255.99,253.76,11.44,0.0,12.53,21.78,50.0,65979.552,70743.752
2022-12-02 00:01:00,6,7.132,0.0,-2.795,-4.337,-0.889,1.0,0.886,0.892,8.019,0.0,3.155,4.863,441.9,444.33,440.99,440.39,255.14,255.02,256.09,254.3,10.77,0.0,12.68,19.62,50.01,65979.676,70743.88
2022-12-02 00:02:00,6,7.162,0.0,-2.78,-4.383,-0.888,1.0,0.881,0.892,8.064,0.0,3.154,4.911,442.44,445.09,441.43,440.79,255.45,255.37,256.47,254.5,10.76,0.0,12.6,19.67,50.02,65979.788,70744.016
2022-12-02 00:03:00,6,7.792,0.0,-2.699,-5.093,-0.906,1.0,0.868,0.924,8.605,0.0,3.108,5.512,442.43,444.92,441.34,441.02,255.44,255.37,256.39,254.56,11.45,0.0,12.42,21.93,50.02,65979.916,70744.168
2022-12-02 00:04:00,6,7.874,0.0,-2.774,-5.1,-0.911,1.0,0.873,0.93,8.644,0.0,3.176,5.486,442.46,444.98,441.29,441.1,255.46,255.46,256.38,254.53,11.5,0.0,12.51,21.97,50.0,65980.048,70744.304
2022-12-02 00:05:00,6,7.869,0.0,-2.796,-5.074,-0.913,1.0,0.892,0.924,8.615,0.0,3.133,5.488,442.27,444.95,441.05,440.82,255.35,255.38,256.32,254.35,11.56,0.0,12.76,21.93,49.98,65980.184,70744.448
2022-12-02 00:06:00,6,7.896,0.0,-2.801,-5.094,-0.912,1.0,0.883,0.927,8.658,0.0,3.173,5.496,442.04,444.82,440.68,440.63,255.22,255.37,256.15,254.14,11.57,0.0,12.74,21.98,49.95,65980.316,70744.6
2022-12-02 00:07:00,6,7.822,0.0,-2.727,-5.095,-0.912,1.0,0.879,0.928,8.58,0.0,3.103,5.49,441.23,443.81,439.96,439.91,254.75,254.81,255.64,253.79,11.51,0.0,12.5,22.03,49.94,65980.448,70744.736
2022-12-02 00:08:00,6,8.615,0.0,-2.797,-5.818,-0.924,1.0,0.883,0.942,9.323,0.0,3.166,6.178,441.66,444.28,440.3,440.4,255.0,255.12,255.93,253.95,12.48,0.0,12.71,24.72,49.95,65980.584,70744.88
2022-12-02 00:09:00,6,7.869,0.0,-2.8,-5.069,-0.909,1.0,0.885,0.922,8.656,0.0,3.164,5.499,441.23,443.76,440.0,439.92,254.75,254.82,255.64,253.79,11.57,0.0,12.71,22.02,49.94,65980.712,70745.032
