2023-01-01 00:00:00,6,8.118,0.0,-2.533,-5.585,-0.948,1.0,0.97,0.937,8.562,0.0,2.611,5.963,432.56,432.0,432.03,433.67,249.75,249.37,249.19,250.68,11.59,0.0,10.67,24.1,50.04,72042.736,77289.68
2023-01-01 00:01:00,6,7.416,0.0,-2.544,-4.872,-0.941,1.0,0.971,0.922,7.884,0.0,2.62,5.286,433.57,432.97,432.98,434.77,250.33,249.97,249.7,251.31,10.79,0.0,10.64,21.72,50.08,72042.872,77289.84
2023-01-01 00:02:00,6,7.055,0.0,-2.075,-4.98,-0.92,1.0,0.878,0.935,7.672,0.0,2.363,5.325,434.55,434.03,434.03,435.61,250.89,250.59,250.39,251.7,10.41,0.0,9.58,21.66,50.09,72042.992,77289.952
2023-01-01 00:03:00,6,7.018,0.0,-2.051,-4.967,-0.915,1.0,0.864,0.934,7.666,0.0,2.372,5.316,433.83,433.32,433.03,435.13,250.47,250.36,249.81,251.25,10.37,0.0,9.52,21.61,50.03,72043.104,77290.088
2023-01-01 00:04:00,6,6.872,0.0,-1.93,-4.942,-0.904,1.0,0.819,0.933,7.605,0.0,2.357,5.296,433.61,433.26,432.75,434.81,250.35,250.26,249.76,251.02,10.3,0.0,9.38,21.51,50.02,72043.216,77290.216
2023-01-01 00:05:00,6,6.946,0.0,-1.937,-5.009,-0.914,1.0,0.827,0.943,7.603,0.0,2.342,5.315,433.14,432.55,432.49,434.39,250.08,249.89,249.45,250.9,10.38,0.0,9.37,21.76,49.99,72043.344,77290.336
2023-01-01 00:06:00,6,6.951,0.0,-2.017,-4.934,-0.916,1.0,0.852,0.939,7.587,0.0,2.367,5.253,432.61,432.04,431.98,433.82,249.77,249.59,249.16,250.58,10.29,0.0,9.4,21.48,49.98,72043.456,77290.464
2023-01-01 00:07:00,6,6.264,0.0,-2.058,-4.206,-0.894,1.0,0.874,0.903,7.008,0.0,2.356,4.656,432.31,431.71,431.78,433.43,249.6,249.35,248.95,250.49,9.56,0.0,9.53,19.15,49.92,72043.56,77290.584
2023-01-01 00:08:00,6,6.064,0.0,-1.943,-4.121,-0.881,1.0,0.835,0.902,6.883,0.0,2.326,4.571,431.73,431.06,431.25,432.87,249.26,248.92,248.65,250.21,9.43,0.0,9.41,18.86,49.92,72043.664,77290.704
2023-01-01 00:09:00,6,6.02,0.0,-1.929,-4.091,-0.88,1.0,0.842,0.897,6.842,0.0,2.291,4.56,431.31,430.78,430.63,432.53,249.02,248.84,248.37,249.85,9.4,0.0,9.39,18.81,49.88,72043.76,77290.808
2023-01-01 00:10:00,6,6.074,0.0,-2.047,-4.027,-0.889,1.0,0.877,0.894,6.835,0.0,2.333,4.503,431.87,431.31,431.16,433.13,249.34,249.2,248.65,250.18,9.35,0.0,9.56,18.51,49.89,72043.864,77290.928
2023-01-01 00:11:00,6,6.093,0.0,-2.048,-4.044,-0.891,1.0,0.879,0.897,6.841,0.0,2.331,4.511,431.38,430.82,430.64,432.68,249.06,248.98,248.32,249.88,9.38,0.0,9.55,18.59,49.89,72043.968,77291.048
2023-01-01 00:12:00,6,5.952,0.0,-1.935,-4.017,-0.879,1.0,0.84,0.897,6.771,0.0,2.305,4.477,431.82,431.07,431.15,433.24,249.32,249.2,248.5,250.26,9.29,0.0,9.43,18.43,49.92,72044.072,77291.152
2023-01-01 00:13:00,6,7.494,0.0,-1.965,-5.529,-0.921,1.0,0.846,0.944,8.136,0.0,2.322,5.857,432.55,432.06,431.75,433.84,249.74,249.58,249.17,250.47,11.14,0.0,9.52,23.91,49.92,72044.176,77291.272
2023-01-01 00:14:00,6,7.689,0.0,-2.079,-5.61,-0.933,1.0,0.888,0.948,8.241,0.0,2.34,5.921,432.27,431.83,431.42,433.55,249.57,249.48,248.99,250.25,11.31,0.0,9.66,24.27,49.95,72044.304,77291.408
2023-01-01 00:15:00,6,7.691,0.0,-2.047,-5.644,-0.926,1.0,0.874,0.943,8.303,0.0,2.342,5.984,432.36,431.86,431.57,433.66,249.63,249.4,249.0,250.49,11.27,0.0,9.53,24.29,49.94,72044.432,77291.544
2023-01-01 00:16:00,6,6.87,0.0,-1.951,-4.918,-0.912,1.0,0.849,0.935,7.529,0.0,2.3,5.26,431.7,431.33,430.84,432.94,249.25,249.07,248.64,250.04,10.35,0.0,9.48,21.56,49.92,72044.56,77291.68
2023-01-01 00:17:00,6,6.862,0.0,-1.947,-4.915,-0.911,1.0,0.847,0.935,7.528,0.0,2.3,5.26,432.25,431.8,431.63,433.32,249.56,249.26,249.02,250.41,10.33,0.0,9.43,21.56,49.94,72044.672,77291.824
2023-01-01 00:18:00,6,6.989,0.0,-2.056,-4.933,-0.921,1.0,0.886,0.935,7.588,0.0,2.321,5.278,432.35,431.93,431.66,433.47,249.62,249.34,249.02,250.5,10.38,0.0,9.57,21.55,49.92,72044.792,77291.944
2023-01-01 00:19:00,6,6.926,0.0,-2.063,-4.863,-0.918,1.0,0.876,0.935,7.544,0.0,2.356,5.203,431.83,431.25,431.49,432.76,249.32,248.79,248.86,250.33,10.29,0.0,9.56,21.3,49.94,72044.904,77292.064
2023-01-01 00:20:00,6,7.358,0.0,-2.533,-4.826,-0.946,1.0,0.971,0.93,7.779,0.0,2.607,5.188,431.75,431.31,431.18,432.76,249.28,249.03,248.73,250.06,10.63,0.0,10.65,21.24,49.92,72045.032,77292.2
2023-01-01 00:21:00,6,7.446,0.0,-2.531,-4.915,-0.948,1.0,0.97,0.935,7.852,0.0,2.608,5.256,431.48,430.85,430.81,432.8,249.12,248.95,248.41,250.01,10.75,0.0,10.68,21.56,49.92,72045.152,77292.328
2023-01-01 00:22:00,6,6.647,0.0,-2.515,-4.133,-0.927,1.0,0.968,0.896,7.174,0.0,2.598,4.611,431.94,431.38,431.28,433.16,249.38,249.22,248.66,250.28,9.84,0.0,10.6,18.91,49.9,72045.264,77292.456
2023-01-01 00:23:00,6,6.677,0.0,-2.524,-4.153,-0.931,1.0,0.969,0.904,7.171,0.0,2.605,4.596,431.05,430.34,430.5,432.32,248.87,248.66,248.11,249.85,9.85,0.0,10.61,18.94,49.87,72045.376,77292.568
2023-01-01 00:24:00,6,6.67,0.0,-2.515,-4.155,-0.929,1.0,0.968,0.901,7.181,0.0,2.599,4.613,430.97,430.3,430.41,432.2,248.82,248.58,248.08,249.81,9.84,0.0,10.58,18.95,49.87,72045.488,77292.688
